Country,ISO3166,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cape Verde,CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462984397425807,0,0,0,0
Central African Republic,CAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439835177554516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254641418584194,0,0,0,0,0,0,0,0,0,0,0,0.00763924255752581,0,0,0,0,0,0,0,0,0,0,0
Chile,CHL,0.00555581276910968,0.0064817815639613,0.00740775035881291,0.00740775035881291,0.0064817815639613,0.0064817815639613,0.0122690865317839,0.0129635631279226,0.0122690865317839,0.0189823602944581,0.0356497986017871,0.0215287744803,0.0136580397240613,0.0365757673966387,0.0481503773322839,0.0344923376082226,0.0270845872494097,0.0356497986017871,0.0587990184730775,0.0606509560627807,0.0497708227232742,0.0428260567618871,0.0460669475438678,0.0745404879855549,0.126394740497245,0.0562526042872355,0.169220797259132,0.130330107875365,0.187971665354878,0.196768368905968,0.140747256817445,0.210194916431316,0.180563914996065,0.162044539099032,0.203713134867355,0.203713134867355,0.250011574609936
China Peoples Republic of,CHN,0.0462984397425807,0.101856567433677,0.100930598638826,0.111116255382194,0.176860039816658,0.185193758970323,0.213204315014584,0.2583452937636,0.251863512199639,0.150238436964674,0.143988147599426,0.159729617111903,0.151858882355665,0.205333580258345,0.293995092365387,0.271540349090236,0.325015046992916,0.391916292420945,0.518079540719478,0.587295708134636,0.778508264271494,1.34890504190009,2.31932033890458,2.55173850641233,3.38788832816334,3.65248391129219,3.3996944302977,3.80272234825686,3.99046252141303,3.63512199638872,4.38237881383397,4.42034353442289,3.9862956618362,4.19000879670355,4.25019676836891,5.18542525116904,5.8521227834622
Colombia,COL,0.000925968794851613,0,0.000925968794851613,0.000925968794851613,0.000925968794851613,0.00277790638455484,0.00416685957683226,0.00370387517940645,0,0,0,0,0.00277790638455484,0,0.0113431177369323,0.00370387517940645,0,0,0.00370387517940645,0.00347238298069355,0.00925968794851613,0.00486133617297097,0,0.00601879716653549,0.00578730496782258,0.0111116255382194,0.00601879716653549,0.00532432057039678,0.0064817815639613,0.0127320709292097,0.026390110653271,0.0194453446918839,0.0416685957683226,0.0185193758970323,0.0509282837168388,0.0648178156396129,0.0601879716653549
Comoros,COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067132737626742,0,0,0,0,0,0.00462984397425807
Congo,COD,0,0,0,0,0.000925968794851613,0,0.0111116255382194,0,0.0270845872494097,0,0.00277790638455484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo the Democratic Republic of the,COG,0,0,0,0.000925968794851613,0.000925968794851613,0,0,0.00138895319227742,0,0,0,0,0,0,0,0.00324089078198065,0.00300939858326774,0.00393536737811936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,CRI,0,0.00277790638455484,0,0,0,0.000925968794851613,0.00115746099356452,0,0,0,0.00208342978841613,0.00532432057039678,0,0.00277790638455484,0,0.00740775035881291,0.00370387517940645,0.00393536737811936,0.0113431177369323,0.0212972822815871,0.00347238298069355,0.00393536737811936,0.00486133617297097,0.0159729617111903,0.0115746099356452,0.0344923376082226,0.0495393305245613,0.012037594333071,0.0363442751979258,0.0293995092365387,0.00763924255752581,0.0409741191721839,0.0324089078198065,0.0370387517940645,0.0879670355109033,0.0787073475623872,0.0787073475623872
